Gene,_SCORE_GRP20_,_SCORE_GRP18_,_SCORE_GRP13_,_SCORE_GRP1_,_SCORE_GRP3_,_SCORE_GRP14_,_SCORE_GRP6_,_SCORE_GRP4_,_SCORE_GRP10_,_SCORE_GRP8_,_SCORE_GRP15_,_SCORE_GRP2_,_SCORE_GRP5_,_SCORE_GRP9_,_SCORE_GRP17_,_SCORE_GRP12_,_SCORE_GRP11_,_SCORE_GRP16_,_SCORE_GRP19_,_SCORE_GRP7_,GRP1|19_GO:0006351|-6.794|DNA-templated transcription,GRP1|19_GO:0006366|-7.173|transcription by RNA polymerase II,GRP1|19_GO:0002521|-2.371|leukocyte differentiation,GRP1|19_GO:0030099|-3.360|myeloid cell differentiation,GRP2|19_GO:0031667|-2.843|response to nutrient levels,GRP2|19_GO:0070848|-3.209|response to growth factor,GRP2|19_GO:0071363|-2.400|cellular response to growth factor stimulus,GRP2|24_mmu05166|-3.945|Human T-cell leukemia virus 1 infection - Mus musculus (house mouse),GRP2|19_GO:1903706|-2.578|regulation of hemopoiesis,GRP2|19_GO:0045637|-2.665|regulation of myeloid cell differentiation,GRP2|19_GO:0045638|-2.199|negative regulation of myeloid cell differentiation,GRP2|19_GO:0031669|-2.351|cellular response to nutrient levels,GRP2|19_GO:0042594|-2.554|response to starvation,GRP2|19_GO:0009267|-2.303|cellular response to starvation,GRP2|19_GO:0062197|-2.004|cellular response to chemical stress,GRP2|19_GO:0034599|-2.043|cellular response to oxidative stress,GRP2|6_R-MMU-1280215|-2.169|Cytokine Signaling in Immune system,GRP2|6_R-MMU-449147|-3.035|Signaling by Interleukins,GRP2|24_mmu05207|-2.749|Chemical carcinogenesis - receptor activation - Mus musculus (house mouse),GRP2|19_GO:0048660|-2.365|regulation of smooth muscle cell proliferation,GRP2|19_GO:2000630|-3.876|positive regulation of miRNA metabolic process,GRP2|19_GO:1902895|-4.114|positive regulation of miRNA transcription,GRP2|19_GO:1902893|-3.503|regulation of miRNA transcription,GRP2|19_GO:2000628|-3.109|regulation of miRNA metabolic process,GRP2|24_mmu04668|-5.489|TNF signaling pathway - Mus musculus (house mouse),GRP2|24_mmu05417|-2.872|Lipid and atherosclerosis - Mus musculus (house mouse),GRP2|19_GO:0071248|-3.027|cellular response to metal ion,GRP2|19_GO:0046686|-3.070|response to cadmium ion,GRP2|19_GO:0071276|-4.018|cellular response to cadmium ion,GRP2|27_WP412|-2.917|Oxidative stress response,GRP2|27_WP385|-2.244|Myometrial relaxation and contraction pathways,GRP2|24_mmu04932|-2.831|Non-alcoholic fatty liver disease - Mus musculus (house mouse),GRP2|27_WP65|-2.139|Insulin signaling,GRP2|27_WP572|-2.662|EGFR1 signaling pathway,GRP2|27_WP387|-2.168|IL 6 signaling pathway,GRP2|24_mmu05418|-2.268|Fluid shear stress and atherosclerosis - Mus musculus (house mouse),GRP2|24_mmu05224|-2.280|Breast cancer - Mus musculus (house mouse),GRP2|24_mmu05210|-2.348|Colorectal cancer - Mus musculus (house mouse),GRP2|27_WP493|-2.872|Mapk signaling pathway,GRP2|19_GO:0071560|-2.062|cellular response to transforming growth factor beta stimulus,GRP2|6_R-MMU-2871796|-2.872|FCERI mediated MAPK activation,GRP2|24_mmu05208|-2.095|Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse),GRP2|24_mmu05161|-2.804|Hepatitis B - Mus musculus (house mouse),GRP2|24_mmu04926|-3.329|Relaxin signaling pathway - Mus musculus (house mouse),GRP2|24_mmu04210|-2.451|Apoptosis - Mus musculus (house mouse),GRP2|6_R-MMU-2454202|-4.097|Fc epsilon receptor (FCERI) signaling,GRP2|24_mmu04660|-2.626|T cell receptor signaling pathway - Mus musculus (house mouse),GRP2|24_mmu04662|-3.354|B cell receptor signaling pathway - Mus musculus (house mouse),GRP2|24_mmu05142|-2.108|Chagas disease - Mus musculus (house mouse),GRP2|24_mmu05235|-2.348|PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (house mouse),GRP2|24_mmu04620|-2.093|Toll-like receptor signaling pathway - Mus musculus (house mouse),GRP2|27_WP265|-2.458|Delta Notch signaling pathway,GRP2|24_mmu04657|-3.151|IL-17 signaling pathway - Mus musculus (house mouse),GRP2|6_R-MMU-168142|-2.619|Toll Like Receptor 10 (TLR10) Cascade,GRP2|6_R-MMU-168164|-2.663|Toll Like Receptor 3 (TLR3) Cascade,GRP2|6_R-MMU-168176|-2.619|Toll Like Receptor 5 (TLR5) Cascade,GRP2|6_R-MMU-975871|-2.619|MyD88 cascade initiated on plasma membrane,GRP2|6_R-MMU-166058|-2.598|MyD88:MAL(TIRAP) cascade initiated on plasma membrane,GRP2|6_R-MMU-168179|-2.598|Toll Like Receptor TLR1:TLR2 Cascade,GRP2|6_R-MMU-168188|-2.598|Toll Like Receptor TLR6:TLR2 Cascade,GRP2|6_R-MMU-181438|-2.598|Toll Like Receptor 2 (TLR2) Cascade,GRP2|6_R-MMU-975138|-2.516|TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,GRP2|6_R-MMU-975155|-2.496|MyD88 dependent cascade initiated on endosome,GRP2|6_R-MMU-168181|-2.420|Toll Like Receptor 7/8 (TLR7/8) Cascade,GRP2|6_R-MMU-168138|-2.348|Toll Like Receptor 9 (TLR9) Cascade,GRP2|6_R-MMU-166166|-2.280|MyD88-independent TLR4 cascade,GRP2|6_R-MMU-937061|-2.280|TRIF (TICAM1)-mediated TLR4 signaling,GRP2|6_R-MMU-166016|-2.037|Toll Like Receptor 4 (TLR4) Cascade,GRP2|19_GO:0035994|-3.117|response to muscle stretch,GRP2|6_R-MMU-448424|-2.146|Interleukin-17 signaling,GRP2|6_R-MMU-450282|-3.013|MAPK targets/ Nuclear events mediated by MAP kinases,GRP2|6_R-MMU-450294|-2.146|MAP kinase activation,GRP2|24_mmu04380|-3.225|Osteoclast differentiation - Mus musculus (house mouse),GRP2|19_GO:0071277|-2.384|cellular response to calcium ion,GRP2|27_WP3654|-3.013|Novel Jun Dmp1 pathway,GRP2|24_mmu05031|-2.731|Amphetamine addiction - Mus musculus (house mouse),GRP2|24_mmu05030|-2.243|Cocaine addiction - Mus musculus (house mouse),GRP3|6_R-MMU-8953897|-4.168|Cellular responses to stimuli,GRP3|6_R-MMU-2262752|-2.961|Cellular responses to stress,GRP3|6_R-MMU-1234174|-2.078|Cellular response to hypoxia,GRP3|6_R-MMU-1234176|-2.169|Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,GRP4|19_GO:0051129|-2.202|negative regulation of cellular component organization,GRP4|19_GO:0010639|-2.153|negative regulation of organelle organization,GRP4|19_GO:1902904|-3.407|negative regulation of supramolecular fiber organization,GRP4|6_R-MMU-9006934|-2.459|Signaling by Receptor Tyrosine Kinases,GRP4|19_GO:0010810|-2.043|regulation of cell-substrate adhesion,GRP4|6_R-MMU-9675108|-2.634|Nervous system development,GRP4|6_R-MMU-422475|-2.644|Axon guidance,GRP4|24_mmu05211|-2.708|Renal cell carcinoma - Mus musculus (house mouse),GRP4|6_R-MMU-9013408|-2.754|RHOG GTPase cycle,GRP4|19_GO:0032231|-2.738|regulation of actin filament bundle assembly,GRP4|19_GO:0032232|-3.633|negative regulation of actin filament bundle assembly,GRP4|19_GO:0051492|-2.168|regulation of stress fiber assembly,GRP4|19_GO:0051497|-2.670|negative regulation of stress fiber assembly,GRP4|6_R-MMU-194138|-2.183|Signaling by VEGF,GRP4|6_R-MMU-389356|-2.295|Co-stimulation by CD28,GRP4|6_R-MMU-9013420|-2.634|RHOU GTPase cycle,GRP5|19_GO:0001944|-3.479|vasculature development,GRP5|19_GO:0001568|-3.229|blood vessel development,GRP5|19_GO:0048514|-2.990|blood vessel morphogenesis,GRP5|19_GO:0001525|-2.782|angiogenesis,GRP5|19_GO:0043523|-2.431|regulation of neuron apoptotic process,GRP5|19_GO:0043524|-2.826|negative regulation of neuron apoptotic process,GRP5|19_GO:0014910|-2.010|regulation of smooth muscle cell migration,GRP5|19_GO:0014911|-2.641|positive regulation of smooth muscle cell migration,GRP5|19_GO:1904752|-2.498|regulation of vascular associated smooth muscle cell migration,GRP5|19_GO:1904754|-3.013|positive regulation of vascular associated smooth muscle cell migration,GRP5|19_GO:0003151|-2.366|outflow tract morphogenesis,GRP5|19_GO:0008038|-2.123|neuron recognition,GRP5|6_R-MMU-373755|-2.268|Semaphorin interactions,GRP5|19_GO:0035272|-2.100|exocrine system development,GRP5|19_GO:0007431|-2.467|salivary gland development,GRP6|6_R-MMU-1280218|-3.458|Adaptive Immune System,GRP6|6_R-MMU-983705|-2.439|Signaling by the B Cell Receptor (BCR),GRP6|6_R-MMU-202403|-2.458|TCR signaling,GRP7|19_GO:0006356|-3.397|regulation of transcription by RNA polymerase I,GRP7|19_GO:0045943|-2.634|positive regulation of transcription by RNA polymerase I,GRP8|19_GO:0070372|-2.999|regulation of ERK1 and ERK2 cascade,GRP8|19_GO:0043409|-2.553|negative regulation of MAPK cascade,GRP8|19_GO:0070373|-3.306|negative regulation of ERK1 and ERK2 cascade,GRP8|19_GO:0035335|-2.917|peptidyl-tyrosine dephosphorylation,GRP9|19_GO:0030855|-2.060|epithelial cell differentiation,GRP9|19_GO:0097190|-2.258|apoptotic signaling pathway,GRP9|19_GO:0034976|-3.281|response to endoplasmic reticulum stress,GRP9|19_GO:0061008|-2.041|hepaticobiliary system development,GRP9|19_GO:0001889|-2.073|liver development,GRP9|19_GO:0045600|-2.663|positive regulation of fat cell differentiation,GRP9|19_GO:0070059|-2.377|intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,GRP10|24_mmu04933|-2.989|AGE-RAGE signaling pathway in diabetic complications - Mus musculus (house mouse),GRP11|19_GO:0070167|-2.841|regulation of biomineral tissue development,GRP11|19_GO:0070169|-2.984|positive regulation of biomineral tissue development,GRP11|19_GO:0061035|-2.557|regulation of cartilage development,GRP11|19_GO:0061036|-2.634|positive regulation of cartilage development,GRP11|19_GO:0032330|-2.036|regulation of chondrocyte differentiation,GRP12|19_GO:0001890|-2.397|placenta development,GRP12|19_GO:0001892|-2.706|embryonic placenta development,GRP12|19_GO:0060711|-2.903|labyrinthine layer development,GRP12|19_GO:0060674|-2.467|placenta blood vessel development,GRP12|19_GO:0060716|-2.964|labyrinthine layer blood vessel development,GRP12|19_GO:0003179|-2.036|heart valve morphogenesis,GRP13|19_GO:0001654|-2.571|eye development,GRP13|19_GO:0043010|-2.913|camera-type eye development,GRP13|19_GO:0150063|-2.551|visual system development,GRP13|19_GO:0048880|-2.504|sensory system development,GRP13|19_GO:0060041|-2.254|retina development in camera-type eye,GRP14|19_GO:0022604|-2.843|regulation of cell morphogenesis,GRP14|19_GO:1902683|-2.498|regulation of receptor localization to synapse,GRP15|19_GO:0009410|-2.316|response to xenobiotic stimulus,GRP15|19_GO:0044706|-2.496|multi-multicellular organism process,GRP15|19_GO:0044703|-2.544|multi-organism reproductive process,GRP15|19_GO:0007565|-2.187|female pregnancy,GRP15|19_GO:0048545|-2.748|response to steroid hormone,GRP15|19_GO:0031960|-2.565|response to corticosteroid,GRP15|19_GO:0051384|-2.817|response to glucocorticoid,GRP15|19_GO:0051591|-2.093|response to cAMP,GRP16|19_GO:0006882|-2.787|intracellular zinc ion homeostasis,GRP17|27_WP544|-2.218|Exercise induced circadian regulation,GRP17|27_WP2872|-2.747|White fat cell differentiation,GRP18|19_GO:0008285|-2.730|negative regulation of cell population proliferation,GRP19|19_GO:0032922|-2.685|circadian regulation of gene expression,GRP20|19_GO:0033365|-2.517|protein localization to organelle,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
70804,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,31,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19173,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,27,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18186,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0410958904109589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6,0,22,0,3,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,3
13018,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
16600,0.0,1.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.136986301369863,0.0,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.2,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,26,9,9,0,0,0,0,0,4,15,0,0,0,7,0,0,0,2,4,0,0
17748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,41,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,0,12,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0
56332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,0,0,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
15936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
